employerProfileName,currency,minimumSalary,maximumSalary,employerName,jobId,jobDescription,jobTitle,employerId,employerProfileId,locationName,applications,jobUrl,expirationDate,date
,GBP,25000.0,33600.0,Anderson Recruitment Ltd,54589733,"Our excellent client, who are global market leaders in their field, are looking for a full time Market Insights Assistant/Analyst to join their friendly team in Ross-on-Wye (Herefordshire) on a permanent basis. In return, you will have access to a host of benefits including hybrid working, flexible start/finish times, opt in health cash plan, 24 days holiday bank holidays ability to buy and sell additional days, free parking and more. Please not... ",Market Research Assistant - German Speaking!,419928,,Ross-on-Wye,1,https://www.reed.co.uk/jobs/market-research-assistant-german-speaking/54589733,16/04/2025,05/03/2025
,,,,Marks Sattin,54630717,"Job Summary: As a Finance Business Partner, you will play a crucial role in driving the financial performance and strategic decision-making of the business. You will work closely with various departments to provide financial insights, analysis, and support to achieve organizational goals. Your expertise in financial planning, budgeting, forecasting, and data analysis will help guide the company's financial strategy and ensure sustainable growth.... ",Finance Business Partner,402975,,Ellesmere Port,7,https://www.reed.co.uk/jobs/finance-business-partner/54630717,23/04/2025,12/03/2025
,GBP,28163.0,31067.0,Eryri National Park Authority,54615826,"Technegydd Cymorth Systemau Gwybodaeth Penrhyndeudraeth, Gwynedd Amdanom Ni Mae Awdurdod Parc Cenedlaethol Eryri (ENPA) yn gwarchod harddwch naturiol, bywyd gwyllt a threftadaeth ddiwylliannol Parc Cenedlaethol Eryri. Yn ymestyn dros 823 milltir sgwâr, mae’r parc yn gartref i fynydd uchaf Cymru, llyn naturiol mwyaf Cymru, a thros 26,000 o bobl. Rydym nawr yn chwilio am Dechnegydd Cefnogi Systemau Gwybodaeth i ymuno â ni yn llawn amser, parhaol, ... ",Information Systems Support Technician,609050,,LL486LF,0,https://www.reed.co.uk/jobs/information-systems-support-technician/54615826,31/03/2025,10/03/2025
,GBP,23000.0,24500.0,TSR Legal Recruitment,54487477,"Business Development Assistant Location: Swansea Office/Hybrid Our client is the world’s leading information security training provider, delivering cutting-edge technical training to equip professionals with the skills needed to defend against real-world cyber threats. Their expert-led courses are trusted by professionals globally. They have a brand new opportunity for a Business Development Assistant to support the Business Development function... ",Business Development Assistant,128995,,SA11DG,18,https://www.reed.co.uk/jobs/business-development-assistant/54487477,28/03/2025,14/02/2025
,GBP,23000.0,24500.0,TSR Legal Recruitment,54412603,"Business Development Assistant Location: Swansea Office/Hybrid Our client is the world’s leading information security training provider, delivering cutting-edge technical training to equip professionals with the skills needed to defend against real-world cyber threats. Their expert-led courses are trusted by professionals globally. They have a brand new opportunity for a Business Development Assistant to support the Business Development function... ",Business Development Assistant,128995,,SA11BP,26,https://www.reed.co.uk/jobs/business-development-assistant/54412603,17/03/2025,03/02/2025
,GBP,0.0,0.0,Additional Resources Ltd,54544429,"An exciting opportunity has arisen for a newly qualified Occupational Therapist with experience in delivering occupational therapy to children and young people to join an independent special school. This is a temporary role offering excellent benefits and a competitive salary. As an Occupational Therapist , you will work closely with multidisciplinary teams to provide occupational therapy support to students with complex needs, helping them to d... ",Occupational Therapist,85768,,CH12HU,3,https://www.reed.co.uk/jobs/occupational-therapist/54544429,10/04/2025,27/02/2025
,GBP,60000.0,80000.0,recruit121 ,54605038,Recruit 121 are currently working in partnership with a financial services business in South Wales who are recruiting for a Head of IT for a 12 month contract with the potential to be extended to cover the current Head of IT who is on secondment to business transformation. The role is hybrid but you will be required to go into the office 2 days a week in South Wales. The purpose of this role is to provide strategic leadership in delivering the t... ,Head of Information Technology,468659,,CF102AG,20,https://www.reed.co.uk/jobs/head-of-information-technology/54605038,18/04/2025,07/03/2025
,GBP,30000.0,35000.0,Accountable Recruitment,54555254,"Accountable Recruitment are delighted to be partnering with a growing, Deeside based, Manufacturing organisation as they seek to recruit an Assistant Commercial Accountant to join their head office finance function. This opportunity is ideal for someone commercially minded and data savvy, familiar with reporting on large sets of business data and reporting on costs and efficiencies. You'll work in a fast-paced environment, closely supporting bot... ",Assistant Commercial Accountant,410852,,Chester,7,https://www.reed.co.uk/jobs/assistant-commercial-accountant/54555254,11/04/2025,28/02/2025
,,,,The Bristol Port Company,54472407,"The Bristol Port Company have an opportunity for a Hydrographic Surveyor to join their small team. Location: Avonmouth, Bristol BS11 9DQ Salary: Competitive Salary Benefits Package Job Type: Full – Time, Permanent About Us: The Bristol Port Company operate the dynamic and advanced ports of Avonmouth and Royal Portbury Docks located in the Severn Estuary. Hydrographic Surveyor – The Role: As the Statutory Harbour Authority, we are responsible for... ",Hydrographic Surveyor,567612,,Avonmouth,1,https://www.reed.co.uk/jobs/hydrographic-surveyor/54472407,26/03/2025,12/02/2025
,GBP,45000.0,50000.0,Adele Carr Recruitment Limited,54580867,"Are you an experienced HR Systems professional with a passion for delivering transformational change? We're looking for an HR System Implementation Lead to drive the successful rollout of a new HR and Payroll system within a leading manufacturing organisation. The Role As HR System Implementation Lead , you will be at the forefront of a major HR transformation, overseeing the full implementation of a new HR and Payroll system . This role offers ... ",HR Systems Implementation Lead,323472,,Oswestry,5,https://www.reed.co.uk/jobs/hr-systems-implementation-lead/54580867,15/04/2025,04/03/2025
,GBP,45000.0,55000.0,Axon Moore Group Ltd,54605211,"Hybrid | Wirral | Flexible Working | Career-Defining Commercial Finance Role | Annual Bonus | Axon Moore is delighted to be partnering with a fast-growing, owner-managed e-commerce retail business with revenues exceeding 100m . Operating internationally, this business continues to go from strength to strength, and this role offers excellent progression opportunities within a dynamic and ambitious environment. Working closely with the Commercial ... ",Commerical Accountant,183792,,Wirral,11,https://www.reed.co.uk/jobs/commerical-accountant/54605211,04/04/2025,07/03/2025
,GBP,600.0,600.0,Pontoon,54556762,Cisco Network Infrastructure Implementation Engineer Banking Hybrid in Chester 3 days onsite occasional overtime 6 months 600 per day In short: Cisco Network Infrastructure Engineer required to implement multiple new switch upgrades across a large estate. You'll need strong documentation skills while working alongside change within the bank. Overtime at the weekend is available and you'll need to be able to work every other Saturday - or more of... ,Cisco Network Infrastructure Implementation Engineer,563988,,Chester,14,https://www.reed.co.uk/jobs/cisco-network-infrastructure-implementation-engineer/54556762,11/04/2025,28/02/2025
,GBP,45000.0,50000.0,Hays Specialist Recruitment Limited,54503143,"Your new company Hays Accountancy &amp; Finance are partnering with a well-established manufacturing group to recruit a hands-on &amp; experienced cost Accountant for their Hereford, Herefordshire site. A permanent accounting role supporting the Financial Controller &amp; Finance team in pursuing business objects in terms of output, quality and cost. The role will take the lead for costing processes within the Group, partnering with both operati... ",Cost Accountant,524744,,Hereford,6,https://www.reed.co.uk/jobs/cost-accountant/54503143,02/04/2025,19/02/2025
,,,,eFinancialCareers,54421112,"Company Description Legal &amp; General is one of Europe's largest asset managers, providing clients and partners with complex, responsible investment solutions, across public and private markets. As a global investor, we are present where our clients most need us - from Hong Kong and Singapore, to Chicago and major European financial hubs. Created by combining our investment management (LGIM) and asset origination (LGC) capabilities, our Asset ... ",Analyst,629474,,Cardiff,6,https://www.reed.co.uk/jobs/analyst/54421112,18/03/2025,04/02/2025
,,,,eFinancialCareers,54626536,"Company Description Legal &amp; General looks after around 700,000 institutional customers who have their retirement benefits secured with us. Operating continuously in the UK market from our entrance in 1987, we are the UK's longest-running insurer. Our Institutional Retirement division provides pension risk transfer (PRT) solutions for UK and US defined benefit (DB) schemes, and reinsurance solutions from our global hub in Bermuda. We work wit... ",Data Analytics Specialist,629474,,Cardiff,0,https://www.reed.co.uk/jobs/data-analytics-specialist/54626536,25/04/2025,11/03/2025
,,,,eFinancialCareers,54563721,"Company Description Legal &amp; General is a leading UK financial services group and major global investor. We've been safeguarding people's financial futures since 1836, aiming to build a better society for the long term by investing our customers' money in things that make life better for everyone and create value for our shareholders. Our Group Functions provide the services that all areas of the business need. This requires a talented and di... ",Financial Analyst,629474,,Cardiff,1,https://www.reed.co.uk/jobs/financial-analyst/54563721,19/04/2025,01/03/2025
,,,,Appcast Enterprise,54417519,"Description Service Desk Analyst We are in search of a Service Desk Analyst for our Leidos engineering capability. The successful Service Desk Analyst will have a full understanding of the principles of ITIL, will have prior experience as an analyst on a major programme providing technical support directly to users. Are you ready for your next career challenge? At Leidos, we deliver innovative solutions through the efforts of our diverse and tal... ",Service Desk Analyst,674264,,Hereford,3,https://www.reed.co.uk/jobs/service-desk-analyst/54417519,19/03/2025,04/02/2025
,,,,Appcast Enterprise,54636738,"Description We are looking for Data Engineers &nbsp;to join us on a permanent basis. We need talented individuals to apply their data engineering skills to solving data challenges, supporting a major UK Government programme from locations throughout the UK. This position is a full time, permanent role and applicants must have (or be able to acquire) SC clearance.&nbsp; Ad-hoc travel may be required to various customer and Leidos sites THE ROLE Y... ",Data Engineer,674264,,Shropshire,2,https://www.reed.co.uk/jobs/data-engineer/54636738,23/04/2025,12/03/2025
,,,,Appcast Enterprise,54611519,"Description THE ROLE YOU WILL PLAY We are looking for a&nbsp; Lead Data Engineer &nbsp;to join us on a permanent basis.&nbsp;&nbsp;We need talented individuals to apply their data engineering and software development skills for solving data challenges to support a major UK Government programme from locations throughout the UK. You will work closely with delivery managers, fellow technical specialists, external partners and our customer’s teams t... ",Lead Data Engineer,674264,,Shropshire,0,https://www.reed.co.uk/jobs/lead-data-engineer/54611519,25/04/2025,09/03/2025
,,,,Appcast Enterprise,54611039,"Description Senior Business Analyst OUR VALUES Everything we do is built on a commitment to do the right thing for our customers, our people and our community. Our mission and our values guide the way we do business. The foundation of our Leidos culture is our Values, Beliefs and Expectations by which we select, recognise and reward employees. They create the environment that drives us toward our mission. Inspired to make a difference, we are co... ",Senior Business Analyst,674264,,Shropshire,3,https://www.reed.co.uk/jobs/senior-business-analyst/54611039,24/04/2025,09/03/2025
,,,,Appcast Enterprise,54636732,"Description THE ROLE YOU WILL PLAY We are looking for a&nbsp; Lead Data Engineer &nbsp;to join us on a permanent basis.&nbsp;&nbsp;We need talented individuals to apply their data engineering and software development skills for solving data challenges to support a major UK Government programme from locations throughout the UK. You will work closely with delivery managers, fellow technical specialists, external partners and our customer’s teams t... ",Lead Data Engineer,674264,,Shropshire,0,https://www.reed.co.uk/jobs/lead-data-engineer/54636732,23/04/2025,12/03/2025
,,,,Appcast Enterprise,54628165,"Description We are looking for a Senior Data Engineer to join us on a permanent basis. We need talented individuals to apply their software development and data engineering skills for solving data challenges to support a major UK Government programme from locations throughout the UK. This position is a full time, permanent role and applicants must have (or be able to acquire) SC clearance. &nbsp;Ad-hoc travel may be required to various customer ... ",Senior Data Engineer software,674264,,Shropshire,0,https://www.reed.co.uk/jobs/senior-data-engineer-software/54628165,23/04/2025,11/03/2025
,,,,Appcast Enterprise,54632418,"Description We are looking for a Senior Data Engineer to join us on a permanent basis. We need talented individuals to apply their software development and data engineering skills for solving data challenges to support a major UK Government programme from locations throughout the UK. This position is a full time, permanent role and applicants must have (or be able to acquire) SC clearance. &nbsp;Ad-hoc travel may be required to various customer ... ",Senior Data Engineer software,674264,,Shropshire,0,https://www.reed.co.uk/jobs/senior-data-engineer-software/54632418,25/04/2025,12/03/2025
,,,,Appcast Enterprise,54459111,"Description Windows Build Engineer We are in search of a Windows Build Engineer for our Leidos engineering capability. The successful candidate will have a full understanding of the principles of ITIL, will have prior experience as building and maintaining windows clients on a major programme providing technical support directly to users. Are you ready for your next career challenge? At Leidos, we deliver innovative solutions through the efforts... ",Windows Build Engineer,674264,,Hereford,1,https://www.reed.co.uk/jobs/windows-build-engineer/54459111,26/04/2025,10/02/2025
,,,,Appcast Enterprise,54650200,"Description Database Administrator (DBA) Leidos is seeking an experienced Database (DBA) to be part of a team supporting and maintaining an IT service management tool (ServiceNow) for a large organisation. This role requires hands-on experience with database administration, optimization, and disaster recovery planning. The ideal candidate will be responsible for ensuring database stability, security, and performance, while collaborating with cro... ",Database Administrator,674264,,Leominster,0,https://www.reed.co.uk/jobs/database-administrator/54650200,25/04/2025,14/03/2025
,,,,Appcast Enterprise,54609851,"Description Are you a leader looking to launch your career to the next level? We are looking for a Technical Architect with a background in data and software development to support a major UK Government programme from locations throughout the UK. Invent the future with Leidos UK! We pride ourselves on tackling the world’s toughest technical problems through innovation. Join us, be a part of the solution! THE ROLE You will work closely with deliv... ",Technical Architect,674264,,Shropshire,0,https://www.reed.co.uk/jobs/technical-architect/54609851,25/04/2025,08/03/2025
,,,,eFinancialCareers,54632014,"Company Description Legal &amp; General is a leading UK financial services group and major global investor. We've been safeguarding people's financial futures since 1836, aiming to build a better society for the long term by investing our customers' money in things that make life better for everyone and create value for our shareholders. Our Group Functions provide the services that all areas of the business need. This requires a talented and di... ",Infrastructure Architect,629474,,Cardiff,1,https://www.reed.co.uk/jobs/infrastructure-architect/54632014,23/04/2025,12/03/2025
